X,Y,ID,FSGName,TonsPerWeek,TYPE1,TYPE2,TYPE3,Address,Town,County,Zip,Phone,Website,Facebook,Active
439406.4933,48144.22603,4423,redacted,0.26,Food Establishment,Restaurant,,,BENNINGTON,BENNINGTON,,,,,1
439395.9773,47877.68665,4425,redacted,0.9765,Food Establishment,Restaurant,,,BENNINGTON,BENNINGTON,,,,,1
443393.9087,42633.208,4426,redacted,0.18,Food Establishment,Convenience Store,,,BENNINGTON,BENNINGTON,,,,,1
442893.0805,42337.39219,4429,redacted,0.18,Food Establishment,Convenience Store,,,BENNINGTON,BENNINGTON,,,,,1
443395.5543,42833.16477,4430,redacted,0.17535,Food Establishment,School,,,BENNINGTON,BENNINGTON,,,,,1
443655.4952,41653.42908,4431,redacted,0.4725,Nursing/Assisted Living,Residential Facility,,,BENNINGTON,BENNINGTON,,,,,1
443020.9896,43969.42511,4432,redacted,0.903,Food Establishment,Restaurant,,,BENNINGTON,BENNINGTON,,,,,1
443395.8286,42866.4909,4434,redacted,0.2625,Food Establishment,Cafeteria,,,BENNINGTON,BENNINGTON,,,,,1
443170.4875,43279.39974,4435,redacted,0.89775,Nursing/Assisted Living,Residential Facility,,,BENNINGTON,BENNINGTON,,,,,1
442875.0298,43115.20546,4437,redacted,1.428,Food Establishment,Restaurant,,,BENNINGTON,BENNINGTON,,,,,1
442850.7077,43137.6265,4439,redacted,0.2415,Food Establishment,Restaurant,,,BENNINGTON,BENNINGTON,,,,,1
442794.542,43260.29784,4441,redacted,0.21,Food Establishment,Restaurant,,,BENNINGTON,BENNINGTON,,,,,1
442402.412,41308.302,4442,redacted,0.03675,Nursing/Assisted Living,Residential Facility,,,BENNINGTON,BENNINGTON,,,,,1
440069.2475,44572.2199,4446,redacted,0.13,Food Establishment,Home-based Business,,,BENNINGTON,BENNINGTON,,,,,1
442283.3259,42697.985,4448,redacted,0.231,Food Establishment,Restaurant,,,BENNINGTON,BENNINGTON,,,,,1
443104.9449,42268.97982,4450,redacted,0.63,Food Establishment,Restaurant,Bars/Pubs,,BENNINGTON,BENNINGTON,,,,,1
443121.1929,42257.73599,4451,redacted,0.26,Food Establishment,Restaurant,,,BENNINGTON,BENNINGTON,,,,,1
443121.1929,42257.73599,4452,redacted,0.4935,Food Establishment,Restaurant,,,BENNINGTON,BENNINGTON,,,,,1
443203.0756,42279.27835,4456,redacted,0.26,Food Establishment,Cafeteria,,,BENNINGTON,BENNINGTON,,,,,1
454828.5486,75488.14591,4458,redacted,,Food Manufacturer,Sweets,,,BENNINGTON,BENNINGTON,,,,,1
453499.0724,74874.95032,4459,redacted,0.18,Food Establishment,Convenience Store,,,BENNINGTON,BENNINGTON,,,,,1
441902.9295,43123.34891,4461,redacted,0.2205,Food Establishment,Camp,,,BENNINGTON,BENNINGTON,,,,,1
442506.0408,43929.27399,4462,redacted,0.13125,Nursing/Assisted Living,Residential Facility,,,BENNINGTON,BENNINGTON,,,,,1
441009.4636,45630.60607,4463,redacted,0.378,Food Establishment,Lodging,,,BENNINGTON,BENNINGTON,,,,,1
443131.3808,41513.3183,4464,redacted,0.18,Food Establishment,Grocery,,,BENNINGTON,BENNINGTON,,,,,1
443382.1733,42200.03577,4467,redacted,1.05,Food Establishment,Restaurant,,,BENNINGTON,BENNINGTON,,,,,1
443309.0096,42245.07614,4468,redacted,0.63,Food Establishment,Restaurant,,,BENNINGTON,BENNINGTON,,,,,1
443439.6373,42232.89141,4472,redacted,0.7875,Food Establishment,Restaurant,,,BENNINGTON,BENNINGTON,,,,,1
442727.4426,40105.76894,4473,redacted,0.13,Food Establishment,Bakery,,,BENNINGTON,BENNINGTON,,,,,1
442245.2723,44975.75499,4474,redacted,0.11025,Food Establishment,Bakery,,,BENNINGTON,BENNINGTON,,,,,1
443900.3256,42617.94949,4475,redacted,0.07875,Nursing/Assisted Living,Residential Facility,,,BENNINGTON,BENNINGTON,,,,,1
442625.0512,42528.48369,4476,redacted,0.20878,Food Establishment,School,,,BENNINGTON,BENNINGTON,,,,,1
441934.5734,43000.87704,4477,redacted,0.086445,Food Establishment,School,,,BENNINGTON,BENNINGTON,,,,,1
441277.6107,45472.77535,4479,redacted,0.26,Food Establishment,Restaurant,,,BENNINGTON,BENNINGTON,,,,,1
443823.8064,42251.96234,4482,redacted,0.18,Food Establishment,Restaurant,,,BENNINGTON,BENNINGTON,,,,,1
443955.4303,42361.9831,4484,redacted,0.5145,Food Establishment,B&B,,,BENNINGTON,BENNINGTON,,,,,1
444110.7466,42371.82886,4485,redacted,0.05,Food Establishment,Caterer,,,BENNINGTON,BENNINGTON,,,,,1
441886.6957,46034.1852,4487,redacted,1.9425,Food Establishment,Restaurant,,,BENNINGTON,BENNINGTON,,,,,1
444331.1508,42347.82277,4489,redacted,0.72,Food Establishment,Grocery,,,BENNINGTON,BENNINGTON,,,,,1
444355.75,42358.73316,4490,redacted,0.18,Food Establishment,Convenience Store,,,BENNINGTON,BENNINGTON,,,,,1
439420.9572,47933.0146,4491,redacted,0.1575,Food Establishment,Restaurant,,,BENNINGTON,BENNINGTON,,,,,1
444495.264,42435.37199,4492,redacted,1.575,Food Establishment,Private Club,,,BENNINGTON,BENNINGTON,,,,,1
441920.4816,45200.68281,4493,redacted,0.252,Food Establishment,Restaurant,,,BENNINGTON,BENNINGTON,,,,,1
442395.9887,39564.1721,4494,redacted,0.525,Food Establishment,Restaurant,,,BENNINGTON,BENNINGTON,,,,,1
441289.3468,41106.62846,4495,redacted,0.313575,Food Establishment,Cafeteria,,,BENNINGTON,BENNINGTON,,,,,1
439870.7157,43351.89898,4496,redacted,0.18,Food Establishment,Grocery,Farmers' Market,,BENNINGTON,BENNINGTON,,,,,1
439838.4496,48062.66007,4497,redacted,0.05,Food Establishment,Caterer,,,BENNINGTON,BENNINGTON,,,,,1
443020.2095,41903.06895,4498,redacted,0.0315,Nursing/Assisted Living,Residential Facility,,,BENNINGTON,BENNINGTON,,,,,1
469348.6403,71685.62265,4499,redacted,3.675,Food Establishment,Restaurant,,,BONDVILLE,BENNINGTON,,,,,1
467952.5816,74080.57436,4500,redacted,0.189,Food Establishment,B&B,,,WINHALL,BENNINGTON,,,,,1
464929.3757,76028.53035,4501,redacted,0.63,Food Establishment,B&B,,,BONDVILLE,BENNINGTON,,,,,1
469315.7515,71608.00484,4502,redacted,0.42,Food Establishment,Restaurant,,,BONDVILLE,BENNINGTON,,,,,1
454023.96,80348.51903,4506,redacted,0.10622,Food Establishment,School,,,DORSET,BENNINGTON,,,,,1
450939.912,84191.90633,4507,redacted,0.05,Food Establishment,Private Club,,,DORSET,BENNINGTON,,,,,1
452789.7216,81623.50743,4508,redacted,0.05,Food Establishment,Caterer,,,DORSET,BENNINGTON,,,,,1
458545.2175,82319.19882,4510,redacted,0.18,Food Establishment,Convenience Store,,,EAST DORSET,BENNINGTON,,,,,1
459052.306,86937.80663,4512,redacted,0.05,Food Establishment,Concession Stand,,,DORSET,BENNINGTON,,,,,1
451915.335,83185.03088,4513,redacted,0.18,Food Establishment,Convenience Store,,,DORSET,BENNINGTON,,,,,1
451836.2519,83485.56016,4515,redacted,0.672,Food Establishment,Lodging,,,DORSET,BENNINGTON,,,,,1
451336.3518,83989.07331,4516,redacted,0.18,Food Establishment,Convenience Store,,,DORSET,BENNINGTON,,,,,1
451635.7667,83842.50414,4518,redacted,1.2075,Food Establishment,Lodging,,,DORSET,BENNINGTON,,,,,1
451530.4411,83876.58515,4519,redacted,0.105,Food Establishment,B&B,,,DORSET,BENNINGTON,,,,,1
450281.715,84130.03467,4521,redacted,0.084,Food Establishment,B&B,,,DORSET,BENNINGTON,,,,,1
453512.9568,80474.20325,4522,redacted,0.18,Food Establishment,Grocery,Farmers' Market,,DORSET,BENNINGTON,,,,,1
451689.5083,82264.50773,4524,redacted,0.05,Food Establishment,Home-based Business,,,DORSET,BENNINGTON,,,,,1
459175.324,87148.15238,4527,redacted,0.13,Food Establishment,Restaurant,Concession,,DORSET,BENNINGTON,,,,,1
453830.6854,79405.492,4528,redacted,0.05,Food Establishment,Convenience Store,,,DORSET,BENNINGTON,,,,,1
451328.7096,84055.78799,4529,redacted,1.365,Food Establishment,Lodging,,,DORSET,BENNINGTON,,,,,1
458327.7941,79976.36771,4530,redacted,0.05,Food Establishment,Caterer,,,DORSET,BENNINGTON,,,,,1
475035.2646,49477.50122,4532,redacted,0.336,Food Establishment,B&B,,,DOVER,BENNINGTON,,,,,1
478081.4771,50133.63068,4533,redacted,0.05,Food Establishment,Caterer,,,EAST DORSET,BENNINGTON,,,,,1
477642.9935,50801.58019,4534,redacted,0.05,Food Establishment,Caterer,,,EAST DORSET,BENNINGTON,,,,,1
458328.2027,80043.02371,4535,redacted,0.945,Food Establishment,Restaurant,,,DORSET,BENNINGTON,,,,,1
470670.4732,85799.98516,4536,redacted,0.42,Food Establishment,Lodging,,,LANDGROVE,BENNINGTON,,,,,1
459627.8628,77246.64636,4537,redacted,1.029,Food Establishment,Restaurant,,,WINHALL,BENNINGTON,,,,,1
453604.7327,73674.37603,4538,redacted,1.785,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
455013.0479,75109.19299,4540,redacted,0.26,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
455524.6275,75005.84432,4541,redacted,0.18,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
454697.6517,75366.8085,4543,redacted,0.735,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
457036.9556,74996.13321,4545,redacted,1.3125,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
452028.6868,71607.7678,4548,redacted,0.252,Food Establishment,Lodging,,,MANCHESTER,BENNINGTON,,,,,1
454940.0189,75131.89541,4550,redacted,0.945,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
457655.1725,75036.6989,4551,redacted,0.9135,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
457582.4803,75114.91915,4552,redacted,0.0315,Food Establishment,B&B,,,MANCHESTER,BENNINGTON,,,,,1
457762.2506,75258.22729,4553,redacted,0.18,Food Establishment,Grocery,Farmers' Market,,MANCHESTER,BENNINGTON,,,,,1
457876.6959,75357.50529,4555,redacted,0.105,Food Establishment,Lodging,,,MANCHESTER,BENNINGTON,,,,,1
457983.0076,75456.83539,4556,redacted,0.5145,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
457603.7352,78525.46741,4557,redacted,0.05,Food Establishment,Private Club,,,MANCHESTER,BENNINGTON,,,,,1
455804.7752,76826.01623,4558,redacted,0.13,Food Establishment,Bakery,,,MANCHESTER,BENNINGTON,,,,,1
454138.6872,72048.74126,4559,redacted,1.7325,Food Establishment,Lodging,,,MANCHESTER,BENNINGTON,,,,,1
458480.0363,75631.54047,4560,redacted,1.365,Food Establishment,Caterer,,,MANCHESTER,BENNINGTON,,,,,1
455078.753,75208.74677,4561,redacted,0.26,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
455078.753,75208.74677,4562,redacted,0.378,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
455078.753,75208.74677,4563,redacted,0.72,Food Establishment,Caterer,,,MANCHESTER,BENNINGTON,,,,,1
455069.9627,75108.81715,4564,redacted,0.0945,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
455086.2973,75119.81911,4565,redacted,0.18,Food Establishment,Convenience Store,,,MANCHESTER,BENNINGTON,,,,,1
455095.8202,75330.84129,4566,redacted,0.18,Food Establishment,Grocery,,,MANCHESTER,BENNINGTON,,,,,1
453722.7945,73095.86661,4570,redacted,0.05,Food Establishment,Private Club,,,MANCHESTER,BENNINGTON,,,,,1
455039.2008,75375.65395,4571,redacted,0.18,Food Establishment,Grocery,"Beer, wine, liquor store",,MANCHESTER,BENNINGTON,,,,,1
453500.0733,73830.62619,4574,redacted,0.504,Food Establishment,Lodging,,,MANCHESTER,BENNINGTON,,,,,1
455207.4533,74996.81388,4575,redacted,0.3465,Food Establishment,Bakery,,,MANCHESTER,BENNINGTON,,,,,1
455320.1912,74829.42723,4576,redacted,0.13,Food Establishment,Restaurant,Deli,,MANCHESTER,BENNINGTON,,,,,1
455207.3802,74985.70463,4577,redacted,0.13,Food Establishment,Restaurant,Deli,,MANCHESTER,BENNINGTON,,,,,1
453443.8312,73930.99816,4579,redacted,1.2495,Food Establishment,Lodging,,,MANCHESTER,BENNINGTON,,,,,1
453721.9079,74162.4077,4580,redacted,1.4175,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
453730.719,74262.33559,4581,redacted,0.2625,Food Establishment,B&B,,,MANCHESTER,BENNINGTON,,,,,1
455446.3158,76706.14653,4582,redacted,0.756,Food Establishment,Concession Stand,Concession,,MANCHESTER,BENNINGTON,,,,,1
457623.7269,79125.26899,4583,redacted,0.13,Food Establishment,Bakery,,,MANCHESTER,BENNINGTON,,,,,1
453968.5659,74560.68696,4585,redacted,0.2205,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
454100.3149,74804.21212,4586,redacted,0.13,Food Establishment,Bakery,,,MANCHESTER,BENNINGTON,,,,,1
454222.8035,74881.15576,4588,redacted,0.26,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
454255.4766,74903.15567,4589,redacted,0.13,Food Establishment,Restaurant,Deli,,MANCHESTER,BENNINGTON,,,,,1
454361.4766,74946.88332,4591,redacted,0.525,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
454435.0262,75001.93944,4593,redacted,0.26,Food Establishment,Bakery,,,MANCHESTER,BENNINGTON,,,,,1
454623.812,75267.31254,4595,redacted,0.05,Food Establishment,Caterer,,,MANCHESTER,BENNINGTON,,,,,1
454762.4733,75333.04821,4596,redacted,0.2415,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
454795.3638,75388.37847,4597,redacted,0.84,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
454803.4941,75388.32448,4598,redacted,0.336,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
454819.6073,75365.99803,4601,redacted,0.903,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
454803.7891,75432.76151,4602,redacted,0.525,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
454860.4802,75399.05613,4603,redacted,0.168,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
454933.9474,75443.00836,4604,redacted,0.18,Food Establishment,Convenience Store,,,MANCHESTER,BENNINGTON,,,,,1
455056.0483,75464.42063,4606,redacted,0.26,Food Establishment,Mobile Unit,,,MANCHESTER,BENNINGTON,,,,,1
455434.7524,74939.77367,4607,redacted,0.3465,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
455178.2215,75496.94434,4608,redacted,0.945,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
455434.4616,74895.33668,4609,redacted,0.1875,Food Establishment,,,,MANCHESTER,BENNINGTON,,,,,1
455750.9475,76048.68403,4611,redacted,,Food Manufacturer,Food Processor,,,MANCHESTER,BENNINGTON,,,,,1
455523.9744,74905.86109,4612,redacted,0.4305,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
455845.0579,76770.20598,4613,redacted,0.26,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
454352.3775,74802.5176,4614,redacted,0.72,Food Establishment,Bakery,,,MANCHESTER,BENNINGTON,,,,,1
457007.3353,78029.27281,4618,redacted,0.4725,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
457393.5579,78704.53681,4620,redacted,0.42,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
455913.8268,74836.66737,4621,redacted,,Food Manufacturer,Food Processor,,,MANCHESTER,BENNINGTON,,,,,1
450814.7508,69105.61573,4624,redacted,0.252,Food Establishment,Lodging,,,MANCHESTER,BENNINGTON,,,,,1
453485.9333,74141.79581,4625,redacted,0.13,Food Establishment,Restaurant,Bars/Pubs,,MANCHESTER,BENNINGTON,,,,,1
453321.469,73876.28692,4627,redacted,0.1225,Food Establishment,School,,,MANCHESTER,BENNINGTON,,,,,1
451696.1284,70599.12981,4628,redacted,,Food Manufacturer,Food Processor,,,MANCHESTER,BENNINGTON,,,,,1
454983.3902,75542.66892,4630,redacted,0.24747,School,School,,,MANCHESTER,BENNINGTON,,,,,1
457118.2636,74995.62063,4631,redacted,1.05,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
455118.1609,75019.62138,4632,redacted,0.603636177,Food Manufacturer,Food Processor,,,MANCHESTER,BENNINGTON,,,,,1
451716.6495,71198.91043,4635,redacted,0.05,Food Establishment,Mobile Unit,,,MANCHESTER,BENNINGTON,,,,,1
454807.4214,74755.0432,4638,redacted,0.483,Nursing/Assisted Living,Residential Facility,,,MANCHESTER CENTER,BENNINGTON,,,,,1
454279.6456,74869.66408,4639,redacted,0.084,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
454393.9257,74935.55614,4640,redacted,0.945,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
454468.1438,75090.59587,4641,redacted,0.147,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
454958.0442,75398.40991,4642,redacted,0.168,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
456156.3819,77145.92422,4643,redacted,0.2625,Food Establishment,Restaurant,,,MANCHESTER,BENNINGTON,,,,,1
440382.3853,47713.51694,4644,redacted,0.042,Nursing/Assisted Living,Residential Facility,,,NORTH BENNINGTON,BENNINGTON,,,,,1
439639.7043,47742.22399,4645,redacted,0.084,Nursing/Assisted Living,Residential Facility,,,NORTH BENNINGTON,BENNINGTON,,,,,1
439034.327,47603.14592,4646,redacted,0.084,Food Establishment,B&B,,,BENNINGTON,BENNINGTON,,,,,1
443362.9983,41855.80065,4647,redacted,0.05,Food Establishment,Mobile Unit,,,BENNINGTON,BENNINGTON,,,,,1
439664.3563,46831.01577,4648,redacted,4.725,Food Establishment,Restaurant,,,NORTH BENNINGTON,BENNINGTON,,,,,1
439533.8216,46843.27322,4649,redacted,2.2365,Food Establishment,College/University,,,BENNINGTON,BENNINGTON,,,,,1
467742.9392,81313.86892,4650,redacted,0.18,Food Establishment,Grocery,Specialty foods,,PERU,BENNINGTON,,,,,1
465198.7288,79415.56822,4653,redacted,0.18,Food Establishment,Restaurant,,,PERU,BENNINGTON,,,,,1
464873.5385,79383.91168,4654,redacted,8.2845,Food Establishment,Restaurant,,,PERU,BENNINGTON,,,,,1
464531.3406,79207.93437,4655,redacted,1.89,Food Establishment,Lodging,,,PERU,BENNINGTON,,,,,1
467571.7165,81181.36875,4656,redacted,0.13,Food Establishment,Restaurant,Deli,,PERU,BENNINGTON,,,,,1
441499.4638,30228.74464,4658,redacted,0.13,Food Establishment,Home-based Business,,,POWNAL,BENNINGTON,,,,,1
441010.7339,33376.84498,4660,redacted,0.18,Food Establishment,Convenience Store,,,POWNAL,BENNINGTON,,,,,1
440101.0174,29418.64362,4663,redacted,0.72,Food Establishment,Grocery,,,POWNAL,BENNINGTON,,,,,1
441464.7418,28062.72994,4666,redacted,0.26,Food Establishment,Restaurant,,,POWNAL,BENNINGTON,,,,,1
441274.6848,33630.10818,4667,redacted,0.16046,Food Establishment,School,,,POWNAL,BENNINGTON,,,,,1
439780.6812,30232.41089,4668,redacted,0.05,Food Establishment,Private Club,,,POWNAL,BENNINGTON,,,,,1
463941.6405,30286.15109,4669,redacted,0.03164,Food Establishment,School,,,READSBORO,BENNINGTON,,,,,1
463067.0884,30501.84035,4670,redacted,0.18,Food Establishment,Convenience Store,,,READSBORO,BENNINGTON,,,,,1
463278.919,30322.97006,4671,redacted,0.21,Food Establishment,Restaurant,,,READSBORO,BENNINGTON,,,,,1
463417.9864,30311.1231,4672,redacted,0.7875,Food Establishment,B&B,,,READSBORO,BENNINGTON,,,,,1
457804.6161,34486.77206,4673,redacted,0.05,Food Establishment,Caterer,,,READSBORO,BENNINGTON,,,,,1
439700.6976,82304.79922,4674,redacted,0.13,Food Establishment,Bakery,,,RUPERT,BENNINGTON,,,,,1
438365.7882,81105.75657,4677,redacted,0.0525,Food Establishment,Convenience Store,,,RUPERT,BENNINGTON,,,,,1
443289.872,72419.24593,4678,redacted,0.504,Food Establishment,Lodging,,,SANDGATE,BENNINGTON,,,,,1
440833.3833,53619.96523,4679,redacted,0.603636177,Food Manufacturer,Food Processor,,,SHAFTSBURY,BENNINGTON,,,,,1
441881.3043,49256.01287,4680,redacted,0.05,Food Establishment,Caterer,,,SHAFTSBURY,BENNINGTON,,,,,1
441996.138,50288.23688,4681,redacted,0.18,Food Establishment,Convenience Store,,,SHAFTSBURY,BENNINGTON,,,,,1
442219.6718,49697.54079,4682,redacted,0.14577,Food Establishment,School,,,SHAFTSBURY,BENNINGTON,,,,,1
441698.683,49857.48178,4684,redacted,0.055,Food Establishment,Home-based Business,,,SHAFTSBURY,BENNINGTON,,,,,1
444631.3216,58265.40188,4686,redacted,0.13,Food Establishment,Concession Stand,Concession,,SHAFTSBURY,BENNINGTON,,,,,1
443175.7099,56721.96963,4687,redacted,0.13,Food Establishment,Bakery,,,SHAFTSBURY,BENNINGTON,,,,,1
439812.0371,52495.66272,4688,redacted,0.105,Food Establishment,Lodging,,,SHAFTSBURY,BENNINGTON,,,,,1
443291.2366,219910.7108,4689,redacted,1.9215,Food Establishment,Caterer,,,BURLINGTON,CHITTENDEN,,,,,1
443171.2205,219833.9696,4690,redacted,1.68,Food Establishment,Restaurant,,,BURLINGTON,CHITTENDEN,,,,,1
443107.865,219867.8612,4691,redacted,0.525,Food Establishment,Restaurant,,,BURLINGTON,CHITTENDEN,,,,,1
443330.7252,219877.0288,4693,redacted,2.2155,Food Establishment,Restaurant,,,BURLINGTON,CHITTENDEN,,,,,1
440641.8966,223412.6297,4694,redacted,0.1785,Nursing/Assisted Living,Residential Facility,,,BURLINGTON,CHITTENDEN,,,,,1
443290.9461,219877.3754,4695,redacted,0.26,Food Establishment,Restaurant,,,BURLINGTON,CHITTENDEN,,,,,1
438856.1456,225473.9488,4697,redacted,0.05,Food Establishment,Caterer,,,BURLINGTON,CHITTENDEN,,,,,1
442971.9665,220702.4989,4698,redacted,0.12091,Food Establishment,School,,,BURLINGTON,CHITTENDEN,,,,,1
442781.3824,219837.3865,4700,redacted,1.3125,Food Establishment,Restaurant,,,BURLINGTON,CHITTENDEN,,,,,1
443115.8208,219867.7917,4701,redacted,0.18,Food Establishment,Grocery,,,BURLINGTON,CHITTENDEN,,,,,1
441046.0134,223253.3725,4704,redacted,0.13,Food Establishment,Bakery,,,BURLINGTON,CHITTENDEN,,,,,1
442902.01,218169.4343,4705,redacted,0.42,Food Establishment,Restaurant,,,BURLINGTON,CHITTENDEN,,,,,1
443156.7651,220000.7853,4709,redacted,0.26,Food Establishment,Restaurant,,,BURLINGTON,CHITTENDEN,,,,,1
440380.2117,224359.6116,4711,redacted,0.13,Food Establishment,Bakery,,,BURLINGTON,CHITTENDEN,,,,,1
443330.5316,219854.8053,4712,redacted,0.4305,Food Establishment,Restaurant,,,BURLINGTON,CHITTENDEN,,,,,1
443238.5518,220255.6616,4713,redacted,0.168,Food Establishment,Restaurant,,,BURLINGTON,CHITTENDEN,,,,,1
443186.6471,219778.2718,4714,redacted,0.13,Food Establishment,Restaurant,Bars/Pubs,,BURLINGTON,CHITTENDEN,,,,,1
443330.338,219832.5817,4717,redacted,0.26,Food Establishment,Restaurant,,,BURLINGTON,CHITTENDEN,,,,,1
443330.338,219832.5817,4718,redacted,0.5145,Food Establishment,Restaurant,,,BURLINGTON,CHITTENDEN,,,,,1
443330.4348,219843.6935,4719,redacted,1.05525,Food Establishment,Bar,Bars/Pubs,,BURLINGTON,CHITTENDEN,,,,,1
440432.1968,223959.0745,4720,redacted,0.139795,Food Establishment,School,,,BURLINGTON,CHITTENDEN,,,,,1
